Game,Engine,Player,Input,Output
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 , e6c4
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 , h3h5
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 , c7g8
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 , e7b2
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 , i7e6
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 , g2d1
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 , b1g3
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 , f6a1
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 , i6a3
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 , g3h9
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 , e5b6
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 , h3f5
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 h3f5 , g1a1
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 h3f5 g1a1 , c7i5
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 h3f5 g1a1 c7i5 , e3b8
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 h3f5 g1a1 c7i5 e3b8 , i6b2
ChineseChess,Dragon, b, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 h3f5 g1a1 c7i5 e3b8 i6b2 , d1h2
ChineseChess,Dragon, w, i8a6 f8c3 f1h9 a8i9 g5e7 h1g6 e3h4 e5i5 g6a3 d2f5 d9g1 e6c4 h3h5 c7g8 e7b2 i7e6 g2d1 b1g3 f6a1 i6a3 g3h9 e5b6 h3f5 g1a1 c7i5 e3b8 i6b2 d1h2 , i8d8
Chess,SuperEngine, w, , d1d3
Chess,SuperEngine, b, d1d3 , e3a3
Chess,SuperEngine, w, d1d3 e3a3 , d3a1
Chess,SuperEngine, b, d1d3 e3a3 d3a1 , d3g1
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 , c2a5
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 , d6e7
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 , g3e2
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 , d7g4
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 , f3c1
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 , e4g3
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 , e2h3
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 , e1e6
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 , c1a5
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 , g7b5
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 , h6e7
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 , a3d2
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 , f6g3
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 , b5b7
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 , e7a7
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 , f7f7
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 , b2h1
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 , c6c6
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 , g6c2
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 , g7b7
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 , e5h5
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 , e6d1
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 , a2d6
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 , a3b6
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 , b3d2
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 , d6e2
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 , e5c3
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 , a6h2
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 , d6d6
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 , g3d6
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 , d7a1
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 , h4g7
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 h4g7 , b1c3
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 h4g7 b1c3 , h5b6
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 h4g7 b1c3 h5b6 , g5e7
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 h4g7 b1c3 h5b6 g5e7 , e1f2
Chess,SuperEngine, w, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 h4g7 b1c3 h5b6 g5e7 e1f2 , h2b6
Chess,SuperEngine, b, d1d3 e3a3 d3a1 d3g1 c2a5 d6e7 g3e2 d7g4 f3c1 e4g3 e2h3 e1e6 c1a5 g7b5 h6e7 a3d2 f6g3 b5b7 e7a7 f7f7 b2h1 c6c6 g6c2 g7b7 e5h5 e6d1 a2d6 a3b6 b3d2 d6e2 e5c3 a6h2 d6d6 g3d6 d7a1 h4g7 b1c3 h5b6 g5e7 e1f2 h2b6 , b3g7
ChineseChess,Dragon, w, , g1a4
ChineseChess,Dragon, b, g1a4 , h9c8
ChineseChess,Dragon, w, g1a4 h9c8 , g1i9
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 , b8d1
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 , c5i4
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 , h9a2
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 , c4a3
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 , f6c5
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 , e1b4
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 , b5i4
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 , b7b4
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 , f5b4
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 , h6e7
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 , e3e9
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 , g8h1
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 , a4c9
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 , b6e7
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 , e2c9
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 e2c9 , g3d1
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 e2c9 g3d1 , i1b5
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 e2c9 g3d1 i1b5 , d5f3
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 e2c9 g3d1 i1b5 d5f3 , i1d2
ChineseChess,Dragon, w, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 e2c9 g3d1 i1b5 d5f3 i1d2 , h2a3
ChineseChess,Dragon, b, g1a4 h9c8 g1i9 b8d1 c5i4 h9a2 c4a3 f6c5 e1b4 b5i4 b7b4 f5b4 h6e7 e3e9 g8h1 a4c9 b6e7 e2c9 g3d1 i1b5 d5f3 i1d2 h2a3 , i3f5
Chess,SuperEngine, w, , d5e1
Chess,SuperEngine, b, d5e1 , e2c6
Chess,SuperEngine, w, d5e1 e2c6 , b3a7
Chess,SuperEngine, b, d5e1 e2c6 b3a7 , b3f3
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 , c7b7
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 , h5g4
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 , d4e3
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 , d7c7
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 , a3f1
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 , h1h5
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 , c5e7
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 , e4h6
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 , e7a7
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 , a6g1
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 , b5f1
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 , e3c1
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 , c4b1
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 , a5b1
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 , e1c3
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 , e1g7
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 , d6h5
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 , f6a7
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 , g1f3
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 , e3g4
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 , e5a7
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 e5a7 , b6f5
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 e5a7 b6f5 , f3e1
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 e5a7 b6f5 f3e1 , h3h1
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 e5a7 b6f5 f3e1 h3h1 , h2e6
Chess,SuperEngine, b, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 e5a7 b6f5 f3e1 h3h1 h2e6 , h2h5
Chess,SuperEngine, w, d5e1 e2c6 b3a7 b3f3 c7b7 h5g4 d4e3 d7c7 a3f1 h1h5 c5e7 e4h6 e7a7 a6g1 b5f1 e3c1 c4b1 a5b1 e1c3 e1g7 d6h5 f6a7 g1f3 e3g4 e5a7 b6f5 f3e1 h3h1 h2e6 h2h5 , c2f3
ChineseChess,Dragon, w, , e7e6
ChineseChess,Dragon, b, e7e6 , g2c4
ChineseChess,Dragon, w, e7e6 g2c4 , h2d5
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 , h3f4
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 , d4e9
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 , g4a6
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 , d7h3
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 , g9b4
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 , f8h8
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 , g6d2
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 , d6e6
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 , a6h2
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 , a8h7
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 , g6g1
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 , e7i3
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 , h5c5
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 , e5e3
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 , c1i6
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 c1i6 , d9e1
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 c1i6 d9e1 , g6h2
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 c1i6 d9e1 g6h2 , d6b9
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 c1i6 d9e1 g6h2 d6b9 , d7a3
ChineseChess,Dragon, w, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 c1i6 d9e1 g6h2 d6b9 d7a3 , h4e4
ChineseChess,Dragon, b, e7e6 g2c4 h2d5 h3f4 d4e9 g4a6 d7h3 g9b4 f8h8 g6d2 d6e6 a6h2 a8h7 g6g1 e7i3 h5c5 e5e3 c1i6 d9e1 g6h2 d6b9 d7a3 h4e4 , i1f5
